KO id,KO_conf_final,KO_conf_raw,hmm_len,ORF_name,ORF_len,E-value,score,domain_evalue,domain_score,hmm from,hmm to,ali from,ali to,ORF_best_match,ORF_best_match_score,kofam_score_threshold,is_outcompeted,KO_annotation_conf,flag_is_dubious,flag_is_below_kofam_threshold,KO_Neighbors,KO_Neighbor_Count,Modules,KO_count,KO_Background_Freq
K01826,0.036,0.036,186.0,SAMD00000344.contig00003_10,186.0,0.0015,15.4,0.0017,15.3,91.0,141.0,4.0,51.0,K01821,61.3,51.7,True,1.5230816963710208e-14,False,True,,0,M00533,4878,0.228
K01834,1.0,1.0,410.0,SAMD00000344.contig00012_73,410.0,1.1e-103,344.7,1.2e-103,344.5,129.0,340.0,1.0,223.0,K01834,344.7,149.1,False,1.0,False,False,"K00150,K00844,K00918,K01622,K08074,K12406",6,"M00001,M00002,M00003",12492,0.584
K01835,1.0,1.0,688.0,SAMD00000344.contig00025_3,688.0,7.4e-118,392.2,7.9e-118,392.1,105.0,611.0,33.0,560.0,K15779,412.2,352.47,True,1.0,True,False,"K00844,K12447",2,"M00549,M00855",10590,0.495
K01845,0.397,0.397,608.0,SAMD00000344.contig00024_9,608.0,6.1e-77,256.7,7.8e-77,256.4,143.0,477.0,11.0,331.0,K00821,493.9,311.83,True,3.9417132615508323e-72,False,True,"K00589,K02304",2,"M00121,M00846,M00926",16116,0.753
K01846,0.002,0.002,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00740,1002,0.047
K01847,0.066,0.066,850.0,SAMD00000344.contig00030_4,850.0,0.0067,11.8,0.0094,11.3,698.0,757.0,126.0,199.0,K00088,516.2,670.0,True,1.4470055174347789e-152,False,True,"K01964,K08928,K08929,K14468,K14469,K14471,K14472,K15036,K15052,K19312",10,"M00376,M00613,M00741",6556,0.306
K01848,0.006,0.006,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K01964,K14465,K14469,K15036,K19312",5,"M00375,M00376,M00613,M00741",1941,0.091
K01849,0.003,0.003,138.0,SAMD00000344.contig00002_150,138.0,0.00041,17.1,57.0,0.5,55.0,94.0,61.0,100.0,K17463,295.1,177.43,True,2.0590230357871979e-84,False,True,"K01964,K14469,K15036",3,"M00375,M00376,M00613,M00741",1295,0.061
K01850,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00024,M00025,M00040",3,0.0
K01856,0.019,0.019,444.0,SAMD00000344.contig00013_31,444.0,3.9999999999999997e-84,280.0,4.2e-84,279.9,45.0,366.0,6.0,324.0,K19802,381.9,373.83,True,2.113700459620579e-31,False,True,,0,M00568,3532,0.165
K01885,1.0,1.0,685.0,SAMD00000344.contig00002_31,685.0,3.5e-161,535.7,3.9000000000000005e-161,535.5,81.0,535.0,3.0,494.0,K09698,689.0,316.97,True,1.0,True,False,,0,M00121,14039,0.656
K01895,0.338,0.333,755.0,SAMD00000344.contig00029_11,755.0,6.6e-68,226.7,8.8e-68,226.2,167.0,673.0,27.0,501.0,K22133,447.6,754.57,True,3.169564591753619e-67,False,True,"K00125,K00197,K00200,K00201,K00202,K00204,K00205,K00577,K00579,K00583,K00584,K00672,K01499,K04480,K11260,K11261,K13942,K14081,K14084,K14126,K14127,K14128,K16176,K16177,K16178,K22480,K22482",27,"M00357,M00617",14751,0.689
K01897,0.246,0.246,1077.0,SAMD00000344.contig00029_11,1077.0,7.7e-101,335.8,1e-100,335.5,460.0,941.0,28.0,502.0,K22133,447.6,457.1,True,2.204814891590649e-34,False,True,,0,M00086,12684,0.593
K01899,0.003,0.003,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00009,M00011",1386,0.065
K01900,0.0,0.0,542.0,SAMD00000344.contig00003_40,542.0,0.00053,15.6,0.00064,15.3,92.0,181.0,96.0,173.0,K01945,538.0,574.27,True,5.519887990702868e-158,False,True,,0,"M00009,M00011",109,0.005
K01902,0.365,0.324,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K00170,K01900,K08940,K08941,K08943,K14465,K14467,K14534,K15017,K15038,K15230,K15231,K18210,K25774",14,"M00009,M00011,M00173,M00374,M00614,M00620",14559,0.68
K01903,0.424,0.368,494.0,SAMD00000344.contig00006_16,494.0,7e-06,22.0,8.6,1.9,74.0,109.0,672.0,707.0,K01955,1656.9,502.57,True,0.0,False,True,"K00170,K08940,K08941,K08943,K14465,K14467,K15017,K15038,K15230,K15231,K25774",11,"M00009,M00011,M00173,M00374,M00614,M00620",15523,0.725
K01906,0.0,0.0,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00577,525,0.025
K01911,0.112,0.112,598.0,SAMD00000344.contig00029_11,598.0,3.3e-79,264.3,7.9e-79,263.0,70.0,450.0,32.0,504.0,K22133,447.6,349.7,True,6.602789371643436e-56,False,True,"K12073,K14759,K14760,K17872,K23094,K23095",6,"M00116,M00932",8556,0.4
K01912,0.151,0.151,630.0,SAMD00000344.contig00002_55,630.0,2.1000000000000002e-48,162.3,2.2e-48,162.2,8.0,166.0,2.0,194.0,K01996,404.1,263.83,True,1.625350572067123e-73,False,True,K02615,1,M00878,9948,0.465
K01915,1.0,1.0,771.0,SAMD00000344.contig00009_15,771.0,6.9e-84,279.7,7.4e-84,279.6,114.0,488.0,22.0,444.0,K01949,328.0,40.6,True,1.0,True,False,,0,M00978,8727,0.408
K01916,1.0,1.0,602.0,SAMD00000344.contig00002_10,602.0,2.1e-104,347.4,2.4e-104,347.3,133.0,399.0,1.0,274.0,K01916,347.4,289.5,False,1.0,False,False,"K06210,K14263",2,"M00115,M00912",11161,0.522
K01919,1.0,1.0,630.0,SAMD00000344.contig00001_56,630.0,1.2e-89,299.0,3e-89,297.7,68.0,609.0,16.0,755.0,K01919,299.0,137.27,False,1.0,False,False,"K11205,K21456",2,M00118,12336,0.576
K01920,0.159,0.159,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K11205,K21456",2,M00118,10199,0.477
K01922,0.0,0.0,520.0,SAMD00000344.contig00015_21,520.0,1.6e-07,28.0,1.4e-06,24.9,178.0,290.0,266.0,381.0,K13038,542.5,140.17,True,1.318460826857922e-155,False,True,,0,M00120,0,0.0
K01923,1.0,1.0,440.0,SAMD00000344.contig00003_33,440.0,3.8e-51,171.7,4.3e-51,171.5,109.0,367.0,7.0,235.0,K01923,171.7,159.87,False,1.0,False,False,"K00601,K01492,K01587,K06863,K11787,K13713",6,M00048,20507,0.958
K01932,0.001,0.001,520.0,SAMD00000344.contig00005_53,520.0,1.8e-06,24.0,1.9,4.1,124.0,150.0,46.0,72.0,K11754,428.5,149.53,True,1.7114600023488664e-122,False,True,"K22976,K22981",2,M00860,972,0.045
K01933,1.0,1.0,598.0,SAMD00000344.contig00003_38,598.0,7.2e-136,451.3,8.4e-136,451.0,220.0,556.0,4.0,344.0,K01933,451.3,191.07,False,1.0,False,False,"K00601,K01492,K01587,K06863,K11787,K13713",6,M00048,19690,0.92
K01935,0.55,0.257,336.0,SAMD00000344.contig00027_9,336.0,0.0039,13.9,0.91,6.1,63.0,85.0,23.0,45.0,K07321,75.3,122.93,True,3.2866860474805377e-19,False,True,"K19563,K25570",2,"M00123,M00573,M00577,M00950",12966,0.606
K01937,1.0,1.0,865.0,SAMD00000344.contig00016_27,865.0,7.4e-262,868.6,9e-262,868.3,175.0,723.0,2.0,532.0,K01937,868.6,98.47,False,1.0,False,False,"K13800,K13809,K18533",3,M00052,20658,0.965
K01938,1.0,1.0,662.0,SAMD00000344.contig00003_44,662.0,7.499999999999999e-271,897.1,8.399999999999999e-271,896.9,84.0,635.0,2.0,552.0,K01938,897.1,896.6,False,1.0,False,False,"K00194,K00197,K00198,K00300,K14138,K25008,K25123,K25124",8,"M00140,M00377,M00618",9489,0.443
K01939,1.0,1.0,637.0,SAMD00000344.contig00006_39,637.0,2.4e-191,634.5,2.6e-191,634.4,152.0,574.0,2.0,429.0,K01939,634.5,141.1,False,1.0,False,False,,0,M00049,20965,0.98
K01940,1.0,1.0,553.0,SAMD00000344.contig00025_8,553.0,1.5e-179,595.5,1.7e-179,595.3,120.0,519.0,2.0,402.0,K01940,595.5,133.9,False,1.0,False,False,,0,"M00844,M00845,M00978",19337,0.904
K01945,1.0,1.0,531.0,SAMD00000344.contig00003_40,531.0,2.5e-162,538.0,2.8e-162,537.9,41.0,457.0,3.0,417.0,K01945,538.0,138.73,False,1.0,False,False,"K00601,K01492,K01587,K06863,K11787",5,M00048,20506,0.958
K01947,0.0,0.0,578.0,SAMD00000344.contig00001_137,578.0,1.7e-30,103.1,2.1e-30,102.8,65.0,312.0,81.0,331.0,K03524,210.9,504.17,True,3.5397000943313606e-33,False,True,,0,M00120,409,0.019
K01950,0.204,0.204,806.0,SAMD00000344.contig00002_10,806.0,3.3e-22,75.8,4e-22,75.5,432.0,662.0,31.0,254.0,K01916,347.4,496.9,True,1.7388141978783402e-82,False,True,"K00463,K06210",2,"M00115,M00912",11565,0.54
K01951,1.0,1.0,686.0,SAMD00000344.contig00001_84,686.0,4.400000000000001e-227,753.0,4.8e-227,752.9,134.0,629.0,9.0,518.0,K01951,753.0,104.1,False,1.0,False,False,,0,M00050,21188,0.99
K01952,0.198,0.198,1806.0,SAMD00000344.contig00003_36,1806.0,3.7000000000000003e-81,270.5,0.56,4.7,429.0,464.0,22.0,54.0,K23269,1087.1,654.6,True,1.5097517468996466e-246,False,True,"K00601,K06863,K11787",3,M00048,11395,0.532
K01954,0.0,0.0,1607.0,SAMD00000344.contig00006_16,1607.0,0.0,1088.8,1.2999999999999998e-198,659.4,481.0,1028.0,6.0,547.0,K01955,1656.9,2228.33,True,9.65738317694866e-172,False,True,,0,M00051,26,0.001
K01955,1.0,1.0,1315.0,SAMD00000344.contig00006_16,1315.0,0.0,1656.9,0.0,1656.6,110.0,1138.0,1.0,1051.0,K01955,1656.9,1529.4,False,1.0,False,False,"K00608,K01954,K11541",3,"M00051,M00978",20025,0.936
K01956,1.0,1.0,650.0,SAMD00000344.contig00006_17,650.0,7.299999999999999e-169,560.7,8.099999999999999e-169,560.6,161.0,524.0,1.0,360.0,K01956,560.7,516.4,False,1.0,False,False,"K00608,K01954,K11541",3,"M00051,M00978",20337,0.95
K01957,0.0,0.0,607.0,SAMD00000344.contig00006_61,607.0,3.2e-102,340.1,4.5e-102,339.6,1.0,606.0,1.0,614.0,K01953,556.2,1405.93,True,8.859677980166539e-66,False,True,,0,M00904,8,0.0
K01958,1.0,1.0,1802.0,SAMD00000344.contig00021_2,1802.0,0.0,1831.2,0.0,1830.9,64.0,1199.0,1.0,1136.0,K01958,1831.2,853.4,False,1.0,False,False,K00170,1,"M00173,M00614",7300,0.341
K01959,0.007,0.007,504.0,SAMD00000344.contig00021_2,504.0,2.4e-184,610.5,3.3000000000000003e-184,610.1,5.0,470.0,2.0,473.0,K01958,1831.2,744.37,True,0.0,False,True,"K15230,K15231",2,"M00173,M00614,M00620",2120,0.099
K01960,0.011,0.011,600.0,SAMD00000344.contig00021_2,600.0,5.7e-159,527.5,8.4e-159,526.9,6.0,570.0,525.0,1135.0,K01958,1831.2,750.43,True,0.0,False,True,"K08940,K08941,K08943,K15230,K15231",5,"M00173,M00614,M00620",2707,0.126
K01961,1.0,1.0,694.0,SAMD00000344.contig00022_29,694.0,2.8000000000000003e-201,667.6,3.4000000000000006e-201,667.3,57.0,501.0,1.0,446.0,K01961,667.6,728.9,False,0.9999999999991473,False,True,"K00665,K08928,K08929,K11262,K14468,K14469,K14471,K14472,K15052,K18473",10,"M00082,M00376,M00613",16662,0.779
K01962,1.0,1.0,515.0,SAMD00000344.contig00022_27,515.0,7.0000000000000005e-99,329.2,7.7e-99,329.0,141.0,398.0,4.0,255.0,K01962,329.2,385.87,False,1.0,False,True,"K00665,K08928,K08929,K14468,K14469,K14471,K14472,K15052,K18473",9,"M00082,M00376,M00613",15456,0.722
K01963,1.0,1.0,401.0,SAMD00000344.contig00022_28,401.0,4.6e-103,342.4,5.8e-103,342.1,73.0,333.0,18.0,272.0,K01963,342.4,342.8,False,1.0,False,True,"K00665,K08928,K08929,K14468,K14469,K14471,K14472,K15052,K18473",9,"M00082,M00376,M00613",15437,0.721
K01964,0.0,0.0,512.0,SAMD00000344.contig00021_2,512.0,2.8e-134,445.4,3.8e-134,444.9,5.0,456.0,2.0,456.0,K01958,1831.2,979.53,True,0.0,False,True,,0,"M00375,M00741",12,0.001
K01965,0.026,0.026,834.0,SAMD00000344.contig00021_2,834.0,1.6e-187,622.5,1.3e-13,47.2,613.0,706.0,1040.0,1132.0,K01958,1831.2,877.23,True,0.0,False,True,"K01964,K15036,K19312",3,M00741,4144,0.194
K01966,0.105,0.105,733.0,SAMD00000344.contig00022_28,733.0,3.1e-18,62.8,0.46,6.0,533.0,638.0,181.0,271.0,K01963,342.4,874.27,True,6.792242960462358e-85,False,True,"K01964,K15036,K19312",3,M00741,8294,0.388
K01968,0.094,0.094,1036.0,SAMD00000344.contig00021_2,1036.0,1.5000000000000001e-199,663.0,1e-16,57.7,794.0,897.0,1018.0,1134.0,K01958,1831.2,947.27,True,0.0,False,True,,0,M00036,7850,0.367
K01969,0.139,0.139,836.0,SAMD00000344.contig00022_27,836.0,8.4e-06,21.7,9.4e-06,21.5,375.0,540.0,7.0,184.0,K01962,329.2,775.03,True,2.7119166240552124e-93,False,True,,0,M00036,9526,0.445
K02045,0.114,0.114,484.0,SAMD00000344.contig00001_134,484.0,5.3e-122,405.3,6.2e-122,405.0,84.0,387.0,4.0,308.0,K11072,550.7,439.73,True,1.699177037602206e-44,False,True,,0,M00616,8642,0.404
K02046,0.114,0.114,339.0,SAMD00000344.contig00001_132,339.0,1.7e-21,73.5,2.5e-19,66.4,178.0,313.0,132.0,264.0,K11070,297.8,277.97,True,3.0128115844751537e-68,False,True,,0,M00616,8623,0.403
K02047,0.113,0.113,349.0,SAMD00000344.contig00001_133,349.0,7.4e-15,51.8,1.1e-14,51.2,65.0,237.0,11.0,189.0,K11071,285.5,277.27,True,4.459539482776762e-71,False,True,,0,M00616,8593,0.402
K02048,0.031,0.031,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00616,4479,0.209
K02078,1.0,1.0,212.0,SAMD00000344.contig00015_7,212.0,2.8e-25,86.7,3e-25,86.6,86.0,164.0,1.0,80.0,K02078,86.7,41.87,False,1.0,False,False,,0,"M00885,M00886",20868,0.975
K02107,0.003,0.003,218.0,SAMD00000344.contig00005_94,218.0,0.00084,16.3,0.0014,15.7,86.0,157.0,28.0,101.0,K02109,95.8,42.4,True,1.1698100408045774e-24,False,True,,0,M00159,1370,0.064
K02108,1.0,1.0,318.0,SAMD00000344.contig00005_96,318.0,1.7e-56,188.8,1.9999999999999999e-56,188.5,68.0,276.0,13.0,236.0,K02108,188.8,155.8,False,1.0,False,False,,0,M00157,19058,0.891
K02109,1.0,1.0,331.0,SAMD00000344.contig00005_94,331.0,5.200000000000001e-28,95.8,6.5e-23,79.1,76.0,159.0,19.0,102.0,K02109,95.8,42.9,False,1.0,False,False,,0,M00157,20490,0.957
K02110,1.0,1.0,220.0,SAMD00000344.contig00005_95,220.0,5.3e-16,55.9,5.9e-16,55.8,91.0,137.0,22.0,68.0,K02110,55.9,70.07,False,0.9999999999987992,False,True,,0,M00157,19350,0.904
K02111,1.0,1.0,815.0,SAMD00000344.contig00005_92,815.0,4.4000000000000005e-270,895.8,4.8e-270,895.7,72.0,579.0,2.0,506.0,K02111,895.8,423.9,False,1.0,False,False,,0,M00157,18505,0.865
K02112,1.0,1.0,609.0,SAMD00000344.contig00005_90,609.0,1.7999999999999999e-264,876.2,2e-264,876.0,103.0,561.0,3.0,466.0,K02133,930.9,507.5,True,1.0,True,False,,0,M00157,2450,0.114
K02113,1.0,1.0,439.0,SAMD00000344.contig00005_93,439.0,2.9e-37,125.9,3.2e-37,125.8,77.0,248.0,2.0,173.0,K02113,125.9,50.1,False,1.0,False,False,,0,M00157,19478,0.91
K02114,1.0,1.0,202.0,SAMD00000344.contig00005_89,202.0,4.6e-41,137.8,5e-41,137.7,43.0,169.0,1.0,134.0,K02114,137.8,96.13,False,1.0,False,False,,0,M00157,20615,0.963
K02115,1.0,1.0,372.0,SAMD00000344.contig00005_91,372.0,1e-93,311.5,1.1e-93,311.3,57.0,335.0,4.0,304.0,K02115,311.5,243.57,False,1.0,False,False,,0,M00157,20687,0.967
K02117,0.011,0.011,595.0,SAMD00000344.contig00005_90,595.0,2.7e-47,158.5,0.002,13.6,6.0,95.0,3.0,99.0,K02133,930.9,815.5,True,3.0509237179492124e-233,False,True,,0,M00159,2681,0.125
K02118,0.011,0.011,459.0,SAMD00000344.contig00005_90,459.0,6.7e-54,180.3,7.9e-54,180.1,8.0,419.0,5.0,411.0,K02133,930.9,697.17,True,1.1140001635957583e-226,False,True,,0,M00159,2684,0.125
K02119,0.006,0.006,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00159,2005,0.094
K02120,0.011,0.011,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00159,2684,0.125
K02121,0.011,0.011,283.0,SAMD00000344.contig00010_33,283.0,0.00036,17.2,0.00036,17.2,30.0,174.0,72.0,220.0,K04074,195.8,92.17,True,1.7220381731451475e-54,False,True,,0,M00159,2644,0.124
K02122,0.006,0.006,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00159,1961,0.092
K02123,0.011,0.011,643.0,SAMD00000344.contig00015_29,643.0,0.00036,16.4,0.00054,15.8,66.0,278.0,170.0,399.0,K03631,681.0,310.6,True,8.619158789285245e-201,False,True,,0,M00159,2685,0.125
K02124,0.011,0.011,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00159,2645,0.124
K02160,1.0,1.0,180.0,SAMD00000344.contig00022_31,180.0,3.9e-45,151.2,4.3e-45,151.0,29.0,161.0,1.0,140.0,K02160,151.2,89.33,False,1.0,False,False,"K00665,K00667,K00668,K08928,K08929,K11262,K14468,K14469,K14471,K14472,K15052,K18473",12,"M00082,M00376,M00613",16369,0.765
K02169,0.234,0.234,347.0,SAMD00000344.contig00011_32,347.0,4.7e-24,82.3,6.0999999999999996e-24,82.0,55.0,225.0,7.0,216.0,K03183,308.4,167.07,True,8.652029277506717e-69,False,True,"K19560,K19561",2,M00572,12384,0.579
K02170,0.11,0.11,393.0,SAMD00000344.contig00001_219,393.0,6.7e-19,65.5,9.6e-10,35.4,127.0,234.0,19.0,136.0,K00433,192.5,161.33,True,5.87747175411155e-39,False,True,K19561,1,M00572,8485,0.396
K02171,1.0,1.0,202.0,SAMD00000344.contig00011_75,202.0,4.3e-33,111.9,4.6000000000000004e-33,111.8,29.0,149.0,7.0,127.0,K02171,111.9,54.03,False,1.0,False,False,K18766,1,M00627,9113,0.426
K02172,0.041,0.041,507.0,SAMD00000344.contig00016_20,507.0,9e-06,21.5,3.6e-05,19.5,175.0,215.0,126.0,166.0,K03799,277.5,140.23,True,8.636168555094496e-78,False,True,,0,M00627,5180,0.242
K02188,0.05,0.05,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K02304,K22011",2,M00924,5732,0.268
K02189,0.068,0.068,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K02304,K21479,K22011",3,M00924,6657,0.311
K02190,0.01,0.01,,,,1000.0,0.0,,,,,,,,,,,0.0,,,K02304,1,M00924,2504,0.117
K02191,0.005,0.005,213.0,SAMD00000344.contig00011_32,213.0,1.8e-12,44.1,2.5e-12,43.7,32.0,147.0,33.0,152.0,K03183,308.4,213.4,True,2.7401361735203604e-80,False,True,K22011,1,M00924,1739,0.081
K02201,0.0,0.0,341.0,SAMD00000344.contig00017_12,341.0,1.6e-12,44.3,2.2e-12,43.9,71.0,125.0,8.0,60.0,K00980,199.1,182.63,True,2.5151081887965913e-47,False,True,,0,"M00120,M00914",0,0.0
K02203,0.006,0.006,203.0,SAMD00000344.contig00016_32,203.0,1.8e-05,21.6,0.00035,17.4,138.0,197.0,208.0,268.0,K22223,103.8,157.7,True,1.799676612817041e-25,False,True,,0,"M00018,M00020",1939,0.091
K02204,0.225,0.225,383.0,SAMD00000344.contig00003_126,383.0,4.8e-09,32.8,6.9e-09,32.3,25.0,269.0,12.0,252.0,K15523,230.5,129.67,True,3.064572197399456e-60,False,True,K12526,1,M00018,12125,0.567
K02224,0.143,0.143,611.0,SAMD00000344.contig00020_10,611.0,3.2e-09,32.9,4.2e-09,32.5,362.0,492.0,80.0,213.0,K07009,281.5,113.7,True,1.4586230690835624e-75,False,True,"K02304,K22011",2,"M00924,M00925",9659,0.451
K02225,0.027,0.027,516.0,SAMD00000344.contig00008_53,516.0,7e-37,124.4,9.3e-37,124.0,106.0,376.0,59.0,343.0,K00817,352.2,276.43,True,2.6629743772746927e-69,False,True,,0,M00122,4166,0.195
K02227,0.192,0.192,380.0,SAMD00000344.contig00005_40,380.0,0.047,9.6,0.049,9.5,36.0,113.0,42.0,114.0,K08744,151.3,94.47,True,2.2082569680635735e-43,False,True,,0,M00122,11201,0.523
K02228,0.025,0.025,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00925,4074,0.19
K02229,0.035,0.035,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00925,4806,0.225
K02230,0.07,0.07,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00925,6789,0.317
K02231,0.204,0.204,283.0,SAMD00000344.contig00005_36,283.0,0.0052,12.7,0.0061,12.5,96.0,118.0,533.0,624.0,K03555,1118.3,45.83,True,0.0,False,True,,0,M00122,11548,0.54
K02232,0.187,0.187,730.0,SAMD00000344.contig00020_10,730.0,8.8e-13,44.7,1.1e-12,44.4,463.0,584.0,81.0,214.0,K07009,281.5,249.17,True,5.201121830614695e-72,False,True,,0,M00122,11075,0.517
K02274,0.187,0.187,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00155,11050,0.516
K02275,0.682,0.682,429.0,SAMD00000344.contig00028_14,429.0,0.083,9.5,0.071,9.7,115.0,151.0,178.0,214.0,K02275,9.5,213.43,False,0.6024989407343607,False,True,,0,M00155,11470,0.536
K02276,0.082,0.082,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00155,7318,0.342
K02277,0.017,0.017,188.0,SAMD00000344.contig00018_7,188.0,0.00031,17.9,0.00083,16.5,54.0,169.0,7.0,147.0,K15051,339.1,50.13,True,2.037817993873669e-97,False,True,,0,M00155,3341,0.156
K02291,0.068,0.068,,,,1000.0,0.0,,,,,,,,,,,0.0,,,"K00514,K09835,K15745,K17841",4,M00097,6686,0.312
K02293,0.001,0.001,723.0,SAMD00000344.contig00018_19,723.0,5.2e-08,28.6,0.011,11.0,78.0,102.0,3.0,27.0,K10254,583.6,500.73,True,8.4791517238046725e-168,False,True,"K00514,K09835,K15744",3,M00097,791,0.037
K02297,0.127,0.127,370.0,SAMD00000344.contig00005_64,370.0,0.19,7.7,0.088,8.8,83.0,138.0,2.0,61.0,K08363,11.5,332.7,True,0.06552531073409626,False,True,,0,M00417,6565,0.307
K02298,0.063,0.063,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00417,6400,0.299
K02299,0.073,0.073,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,M00417,6909,0.323
K02300,1.0,1.0,186.0,SAMD00000344.contig00018_25,186.0,0.5,7.0,3.8,4.2,44.0,89.0,78.0,120.0,K02300,7.0,80.33,False,1.0,False,True,,0,M00417,6357,0.297
K02302,0.143,0.143,524.0,SAMD00000344.contig00004_33,524.0,2.4e-07,27.0,3.2e-07,26.5,246.0,485.0,12.0,242.0,K07056,393.9,417.97,True,3.5652877820829605e-111,False,True,"K00589,K02304,K03794,K22011",4,"M00846,M00924",9663,0.452
K02303,0.079,0.079,359.0,SAMD00000344.contig00004_33,359.0,1.9e-07,27.5,2.6e-07,27.1,44.0,272.0,10.0,229.0,K07056,393.9,248.8,True,5.04207833518482e-111,False,True,K22011,1,"M00846,M00924,M00925",7209,0.337
K02304,0.0,0.0,318.0,SAMD00000344.contig00022_16,318.0,0.00017,18.1,0.0078,12.6,67.0,105.0,147.0,185.0,K00529,324.4,197.27,True,6.230319069542847e-93,False,True,,0,"M00846,M00924",3,0.0
K02305,0.007,0.007,204.0,SAMD00000344.contig00001_87,204.0,0.00082,16.2,0.01,12.6,46.0,107.0,24.0,96.0,K04561,877.1,90.3,True,6.970705466768223e-260,False,True,,0,M00529,2185,0.102
K02318,0.0,0.0,653.0,SAMD00000344.contig00009_60,653.0,4.2e-42,141.6,5.5e-42,141.2,364.0,549.0,4.0,189.0,K00859,258.1,330.83,True,8.511488273540124e-36,False,True,,0,M00120,4,0.0
K02371,0.103,0.103,334.0,SAMD00000344.contig00008_50,334.0,8.3e-11,38.5,0.0003,17.0,133.0,207.0,31.0,102.0,K02500,432.5,361.43,True,2.4784588255035747e-119,False,True,"K00667,K00668",2,M00083,8198,0.383
K02372,1.0,1.0,283.0,SAMD00000344.contig00022_38,283.0,4.5e-55,184.8,4.699999999999999e-55,184.7,82.0,215.0,4.0,140.0,K02372,184.8,70.37,False,1.0,False,False,"K00665,K19560,K19561",3,"M00083,M00572",16675,0.779
K02438,0.029,0.029,1292.0,SAMD00000344.contig00001_117,1292.0,1.6e-05,20.0,100.0,-2.6,540.0,567.0,471.0,498.0,K01182,862.6,1020.63,True,2.2497054143243632e-254,False,True,,0,M00855,4348,0.203
K02446,0.068,0.068,382.0,SAMD00000344.contig00007_74,382.0,0.017,11.3,0.03,10.5,202.0,224.0,173.0,195.0,K23464,116.4,461.4,True,2.3001035095913088e-32,False,True,"K01622,K02691",2,"M00003,M00165,M00611,M00612",6664,0.311
K02492,0.346,0.346,549.0,SAMD00000344.contig00001_160,549.0,8.6e-07,25.2,1.2e-06,24.7,256.0,322.0,5.0,67.0,K00020,367.6,78.37,True,8.459203731831269e-104,False,True,"K00589,K02304",2,"M00121,M00846,M00926",15043,0.703
K02495,0.647,0.647,594.0,SAMD00000344.contig00012_45,594.0,0.011,11.3,0.011,11.3,388.0,465.0,24.0,108.0,K18131,48.9,276.93,True,4.8002451647964774e-12,False,True,,0,M00121,20568,0.961
K02496,0.311,0.311,473.0,SAMD00000344.contig00015_49,473.0,2.3e-06,24.0,2.5e-06,23.9,84.0,173.0,8.0,101.0,K02496,24.0,55.33,False,0.27718451638929525,False,True,,0,M00846,5504,0.257
K02500,1.0,1.0,437.0,SAMD00000344.contig00008_50,437.0,2.2000000000000003e-130,432.5,2.5000000000000002e-130,432.4,106.0,356.0,1.0,252.0,K02500,432.5,330.93,False,1.0,False,False,K14152,1,M00026,18119,0.847
K02501,1.0,1.0,343.0,SAMD00000344.contig00008_48,343.0,1.8e-82,274.3,2.0000000000000002e-82,274.2,106.0,304.0,2.0,202.0,K02501,274.3,241.63,False,1.0,False,False,K14152,1,M00026,18066,0.844
K02502,1.0,1.0,468.0,SAMD00000344.contig00008_44,468.0,7.200000000000001e-86,286.1,9.2e-86,285.8,20.0,412.0,25.0,405.0,K02502,286.1,253.73,False,1.0,False,False,"K01663,K14152",2,M00026,10193,0.476
K02517,0.162,0.162,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00060,M00866",10280,0.48
K02527,0.204,0.204,,,,1000.0,0.0,,,,,,,,,,,0.0,,,,0,"M00060,M00866",11561,0.54
K02535,0.156,0.156,437.0,SAMD00000344.contig00026_10,437.0,4.6e-11,39.3,4.6e-11,39.3,20.0,92.0,2.0,74.0,K18349,289.1,335.5,True,6.349025672136925e-76,False,True,,0,"M00060,M00866",10112,0.473
K02536,0.223,0.223,455.0,SAMD00000344.contig00005_12,455.0,2.1e-18,63.7,4.7e-14,49.3,168.0,268.0,91.0,180.0,K05822,332.9,191.87,True,9.177516357858715e-82,False,True,,0,"M00060,M00866",12067,0.564
